0   0           24
1	53.15953125	76.21453125
2	28.48230649	80.03701299
3	20.07781111	83.37583333
4	15.27720045	84.2118018
5	12.42769922	85.23449612
6	10.28618235	84.86329412
7	8.911579882	85.47005917
8	7.785054948	85.39223958
9	7.196064815	87.84458333
10	6.438908276	87.48448276
11	5.938527882	88.3754067
12	5.389302511	88.36863014
14	5.058333333	92.88333333
16	4.275071839	90.03448276
18	4.046599879	93.67213115
20	3.623497268	92.80327869
