0   0           24
1	54.15301538	77.29461538
2	27.77536216	78.61932432
3	19.41577536	81.31032609
4	14.94492857	82.86071429
5	12.13405811	83.79349057
6	10.27352403	84.70674419
7	8.643452535	83.57496774
8	7.552363636	83.52890909
9	6.944038384	85.59654545
10	6.261469398	85.66849398
11	5.632567312	85.03224044
12	5.199160069	85.51552083
14	5.145359161	93.10169492
16	4.242982456	89.0877193
18	4.17003643	96.36065574
20	3.746730769	95.13461538
