0	0	211.43
1	3.637147335	215.0671473
2	3.990258621	219.4105172
3	3.532809934	222.0284298
4	3.414481219	225.0879249
5	3.592077586	229.3903879
6	3.493329228	232.3899754
7	3.391511537	235.1705808
8	3.37297565	238.4138052
9	3.416061034	242.1745493
10	3.431339383	245.7433938
11	3.375360502	248.5589655
12	3.379281609	251.9813793
14	3.319199507	257.8987931
16	3.286955728	264.0212916
18	3.199045717	269.0128229
20	3.200352299	275.437046
