0	0	211.43
1	8.661479624	220.0914796
2	9.099605016	229.62921
3	7.836619458	234.9398584
4	7.867972599	242.9018904
5	7.756875616	250.2143781
6	7.711421658	257.6985299
7	7.717120387	265.4498427
8	7.510430278	271.5134422
9	7.217295826	276.3856624
10	7.551164549	286.9416455
11	6.601766644	284.0494331
12	6.866393678	293.8267241
14	7.041299574	310.008194
16	6.3890625	313.655
18	6.513540868	328.6737356
20	5.948317349	330.396347
