0   0           51.33271
1	6.062342	57.39505256
5	1.363588	58.12836488
10	0.766257	58.90790301
20	0.428856	59.86151009
30	0.3714696667	62.44985714
60	0.1688541667	61.41981781
120	0.1047337083	63.88309504
240	0.08832079167	72.55662325
480	0.0706941875	85.30768513
960	0.06898863542	117.6616343
1440	0.06385769583	143.4771022
