0   0           151.5
1	0.570346	152.0703463
5	0.238744	152.6937229
10	0.192995	153.4299569
20	0.15579395	154.6158798
30	0.151923	156.0576923
60	0.1354076667	159.6244681
120	0.09937941667	163.4255319
240	0.075713375	169.6712185
480	0.06198135417	181.2510593
960	0.05847788542	207.6387712
1440	0.05935448611	236.9704641
