0    0    151.5
0.25	3.10216	154.0900538
0.5	2.00776	155.4878378
0.75	2	156.8521505
1	2.26209	158.4502688
1.25	1.8944104	159.7837838
2.5	2.180216	167.8489305
3.75	1.850016	175.0739247
5	2.013902	183.1724599
7.5	2.010173333	198.731383
10	1.9159981	213.8324468
12.5	1.9229288	228.8302632
15	2.0225792	245.3253968
