0  0  51.25557
0.25	10.03448	53.76419686
0.5	6.584736	54.4391288
0.75	4.43876	54.51768022
1	3.353323	54.55867303
1.25	3.06790856	55.0402357
2.5	2.15704	56.5784216
3.75	2.138301333	57.15144412
5	2.384202	63.03987703
7.5	2.073605867	66.65695436
10	1.9981637	71.11444794
12.5	1.6923432	72.26757023
15	1.5506986	74.37933921
