0   0       151.42
1	1.44	152.95
2	1.451666667	154.2833333
3	1.377777778	155.6333333
4	1.39	157.06
5	1.359594595	158.347973
6	1.379444444	159.7066667
7	1.388841699	161.1418919
8	1.377916667	162.4833333
9	1.3396997	163.7972973
10	1.367567568	165.1756757
11	1.366060606	166.4466667
12	1.359812556	169.0121951
14	1.336680539	171.4542683
16	1.339573572	174.3313253
18	1.363252516	177.2439024
20	1.348046522	179.6646341
