0   0           151.42
1	1.326666667	152.7466667
2	1.151756757	153.7635135
3	1.176388889	155.1333333
4	1.099560811	155.8682432
5	1.13	157.15
6	1.104444444	158.1266667
7	1.137142857	159.3
8	1.13875	160.61
9	1.127962963	161.61
10	1.131	162.61
11	1.119090909	163.82
12	1.085798705	165.8536585
14	1.07393696	168.1554878
16	1.094999153	170.1310976
18	1.111606695	172.527439
20	1.084338302	174.6219512
